RGTI,2025-01-03 00:00:00-05:00,0.0,0.50438607,0.50438607,True,1,0.5029070377349854,Next-Day-Close-To-Next-Day-Open-Ratio,0.0976245317389415,18.540000915527344,20.349959823345248
RGTI,2025-01-07 00:00:00-05:00,0.0,0.5032227,0.5032227,True,1,0.5029070377349854,Next-Day-Close-To-Next-Day-Open-Ratio,0.0976245317389415,12.649999618530272,13.884949907787078
RGTI,2025-01-08 00:00:00-05:00,0.0,0.5042431,0.5042431,True,1,0.5029070377349854,Next-Day-Close-To-Next-Day-Open-Ratio,0.0976245317389415,9.875,10.839042250922047
RGTI,2025-01-10 00:00:00-05:00,0.0,0.50473356,0.50473356,True,1,0.5029070377349854,Next-Day-Close-To-Next-Day-Open-Ratio,0.0976245317389415,7.329999923706055,8.045587733904336
RGTI,2025-01-13 00:00:00-05:00,1.0,0.507414,0.507414,True,1,0.5029070377349854,Next-Day-Close-To-Next-Day-Open-Ratio,0.0976245317389415,6.570000171661377,7.211393361944584
RGTI,2025-01-14 00:00:00-05:00,0.0,0.507759,0.507759,True,1,0.5029070377349854,Next-Day-Close-To-Next-Day-Open-Ratio,0.0976245317389415,10.359999656677246,11.371389771975958
RGTI,2025-01-15 00:00:00-05:00,0.0,0.503253,0.503253,True,1,0.5029070377349854,Next-Day-Close-To-Next-Day-Open-Ratio,0.0976245317389415,10.350000381469728,11.360414322208577
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
RGTI,2025-01-02 00:00:00-05:00,0.0,0.5358735,0.5358735,True,1,0.5347042083740234,Next-Day-High-To-Next-Day-Open-Ratio,0.1538883224742455,18.950000762939453,21.86618459123388
RGTI,2025-01-10 00:00:00-05:00,0.0,0.5363803,0.5363803,True,1,0.5347042083740234,Next-Day-High-To-Next-Day-Open-Ratio,0.1538883224742455,7.329999923706055,8.458001315701527
RGTI,2025-01-14 00:00:00-05:00,0.0,0.53620917,0.53620917,True,1,0.5347042083740234,Next-Day-High-To-Next-Day-Open-Ratio,0.1538883224742455,10.359999656677246,11.954282624677067
RGTI,2025-01-15 00:00:00-05:00,0.0,0.53679204,0.53679204,True,1,0.5347042083740234,Next-Day-High-To-Next-Day-Open-Ratio,0.1538883224742455,10.350000381469728,11.942744577781907
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
Orig_Ticker,Date,y-value,y-predict,y-predict-original,y-predict-binary,Score,Threshold,Target,Target-Val,Next-Day-Open,Final-Price
SPY,2025-01-08 00:00:00-05:00,0.0,0.5496399,0.5496399,True,1,0.5442274808883667,Next-Day-High-To-Next-Day-Open-Ratio,0.0081667592224351,585.8800048828125,590.6647458159295
SPY,2025-01-10 00:00:00-05:00,1.0,0.5517655,0.5517655,True,1,0.5442274808883667,Next-Day-High-To-Next-Day-Open-Ratio,0.0081667592224351,575.77001953125,580.4721946482584
SPY,2025-01-13 00:00:00-05:00,0.0,0.54849845,0.54849845,True,1,0.5442274808883667,Next-Day-High-To-Next-Day-Open-Ratio,0.0081667592224351,584.3599853515625,589.1323126511544
SPY,2025-01-14 00:00:00-05:00,0.0,0.54714316,0.54714316,True,1,0.5442274808883667,Next-Day-High-To-Next-Day-Open-Ratio,0.0081667592224351,590.3300170898438,595.1511002011924
